name,position,mlb_team,league_id,fantasy_team_id,fa_status
James Triantos,"2B,3B,OF",CHC,AA,,available
Carter Trice,1B,CHC,AA,,available
Fenwick Trimble,OF,MIA,AA,,available
Justin Trimble,OF,HOU,AA,,available
Reed Trimble,OF,BAL,AA,,available
Angel Trinidad,OF,(N/A),AA,,available
Wilian Trinidad,2B,TB,AA,,available
Donny Troconis,SP,ATH,AA,,available
Austin Troesser,SP,NYM,AA,,available
Nick Trogrlic-Iverson,RP,(N/A),AA,,available
Chadwick Tromp,C,ATL,AA,,available
Deshandro Tromp,3B,PIT,AA,,available
Eli Trop,SP,PHI,AA,,available
Camden Troyer,OF,NYY,AA,,available
Derek True,SP,HOU,AA,,available
Evan Truitt,SP,SEA,AA,,available
Keduar Trujillo,1B,HOU,AA,,available
Jyun Yue Tseng,RP,(N/A),AA,,available
Pedro Tucent,SP,TOR,AA,,available
Braydon Tucker,SP,PHI,AA,,available
Carson Tucker,SS,(N/A),AA,,available
Cody Tucker,SP,(N/A),AA,,available
Stanley Tucker,2B,BOS,AA,,available
Tevin Tucker,SS,COL,AA,,available
Colin Tuft,C,BAL,AA,,available
Zack Tukis,RP,PHI,AA,,available
Adam Tulloch,SP,CLE,AA,,available
Tanner Tully,SP,(N/A),AA,,available
Brendan Tunink,OF,LAD,AA,,available
Yunior Tur,SP,ATH,AA,,available
Emil Turbi,SS,(N/A),AA,,available
Gavin Turley,OF,ATH,AA,,available
Gionti Turner,2B,(N/A),AA,,available
Matt Turner,RP,COL,AA,,available
Michael Turner,C,CHW,AA,,available
Tyresse Turner,SS,CLE,AA,,available
Will Turner,OF,BOS,AA,,available
Cole Turney,OF,DET,AA,,available
Trent Turzenski,SP,BAL,AA,,available
Brady Tygart,SP,BOS,AA,,available
Kyle Tyler,"SP,RP",CHW,AA,,available
Mitchell Tyranski,RP,CHC,AA,,available
Tyler Uberstine,SP,BOS,AA,,available
Giomar Ubiera,SS,NYM,AA,,available
Raider Uceta,OF,(N/A),AA,,available
Erich Uelmen,RP,(N/A),AA,,available
Jhonayker Ugarte,"3B,SS",KC,AA,,available
Ronny Ugarte,1B,COL,AA,,available
Eyke Ugueto,OF,(N/A),AA,,available
Miguel Ugueto,OF,STL,AA,,available
Krishan Ulacio,OF,BOS,AA,,available
Alex Ulloa,SS,(N/A),AA,,available
Fidel Ulloa,SP,COL,AA,,available
Miguel Ullola,SP,HOU,AA,,available
Hyungchan Um,C,KC,AA,,available
Grant Umberger,SP,CHW,AA,,available
Duane Underwood Jr.,RP,(N/A),AA,,available
Cooper Underwood,SP,(N/A),AA,,available
Riley Unroe,OF,DET,AA,,available
Francisco Urbaez,2B,CIN,AA,,available
Geison Urbaez,RP,TOR,AA,,available
Rayner Urbaez,SP,(N/A),AA,,available
Jose Urbina,SP,TB,AA,,available
Jose Urbina,C,ARI,AA,,available
Misael Urbina,OF,MIN,AA,,available
Nestor Urbina,2B,TOR,AA,,available
Omar Urbina,1B,BAL,AA,,available
Nomar Urdaneta,2B,MIN,AA,,available
Roberto Urdaneta,RP,ATH,AA,,available
Ryan Ure,RP,KC,AA,,available
Antoni Urena,SS,LAD,AA,,available
Engelth Urena,1B,NYY,AA,,available
Walbert Urena,SP,LAA,AA,,available
Julio Urias,SP,(N/A),AA,,available
Manuel Urias,"SP,RP",HOU,AA,,available
Delni Uribe,SP,CLE,AA,,available
Isaias Uribe,SP,PIT,AA,,available
Juan Uribe,2B,(N/A),AA,,available
Cole Urman,"C,1B",(N/A),AA,,available
Miguel Useche,C,CHC,AA,,available
Santiago Ustariz,C,CLE,AA,,available
Naoyuki Uwasawa,SP,(N/A),AA,,available
Tommy Vail,"SP,RP",CHW,AA,,available
Javier Valdes,C,(N/A),AA,,available
Yordys Valdes,"2B,SS",CLE,AA,,available
Adrian Valdez,OF,BOS,AA,,available
Argenis Valdez,OF,BAL,AA,,available
Dauris Valdez,RP,(N/A),AA,,available
Derniche Valdez,OF,CHC,AA,,available
Esmerlyn Valdez,OF,PIT,AA,,available
Jesus Valdez,3B,ARI,AA,,available
Joel Valdez,RP,CIN,AA,,available
Jonawel Valdez,SP,PIT,AA,,available
Kevin Valdez,SP,CHC,AA,,available
Luis Valdez,SP,TEX,AA,,available
Luis Valdez,2B,(N/A),AA,,available
Luisberth Valdez,SP,ATL,AA,,available
Malvin Valdez,OF,CIN,AA,,available
Miguel Valdez,RP,SD,AA,,available
Miguel Valdez,SP,ARI,AA,,available
Victor Valdez,SS,(N/A),AA,,available
Yoan Valdez,SP,DET,AA,,available
Alexandre Valdiviezo,RP,(N/A),AA,,available
Anthuan Valencia,SS,CIN,AA,,available
Eduardo Valencia,"C,1B",DET,AA,,available
Esmil Valencia,OF,MIA,AA,,available
Chase Valentine,SS,SD,AA,,available
Brandon Valenzuela,C,TOR,AA,,available
Cleudis Valenzuela,2B,BAL,AA,,available
Sahid Valenzuela,SS,ATH,AA,,available
Fabricio Valera,OF,(N/A),AA,,available
Juan Valera,SP,BOS,AA,,available
Leonel Valera,SS,(N/A),AA,,available
Felix Valerio,2B,(N/A),AA,,available
Samuel Valerio,SP,(N/A),AA,,available
Tomas Valincius,SP,(N/A),AA,,available
Jefferson Valladares,"C,1B",MIN,AA,,available
John Valle,SP,NYM,AA,,available
Alexander Vallecillo,SP,MIL,AA,,available
Chris Vallimont,SP,(N/A),AA,,available
Andres Valor,OF,MIA,AA,,available
Alex Valverde,"SP,RP",(N/A),AA,,available
Shane Van Dam,RP,KC,AA,,available
Gijs van den Brink,RP,KC,AA,,available
Stijn Van Der Schaaf,SP,(N/A),AA,,available
Ty Van Dyke,SP,STL,AA,,available
CJ Van Eyk,SP,TOR,AA,,available
Peter Van Loon,SP,BAL,AA,,available
Connor Van Scoyoc,SP,(N/A),AA,,available
Bryson Van Sickle,SP,COL,AA,,available
Logan Van Treeck,SP,CIN,AA,,available
Ricky Vanasco,SP,DET,AA,,available
Ryan Vanderhei,SP,SF,AA,,available
JC Vanek,1B,KC,AA,,available
Josh VanMeter,2B,(N/A),AA,,available
Vince Vannelle,RP,(N/A),AA,,available
Reid VanScoter,SP,SEA,AA,,available
Cristhian Vaquero,OF,WSH,AA,,available
Jose Varela,SP,HOU,AA,,available
Alexander Vargas,"3B,SS",CIN,AA,,available
Cesar Vargas,SP,COL,AA,,available
Echedry Vargas,3B,MIA,AA,,available
Edward Vargas,OF,CHC,AA,,available
Esnaider Vargas,SS,WSH,AA,,available
Giovanni Vargas,SP,STL,AA,,available
Imanol Vargas,1B,(N/A),AA,,available
Jheremy Vargas,2B,MIL,AA,,available
Jhocsuanth Vargas,C,TEX,AA,,available
Joendry Vargas,SS,LAD,AA,,available
Jordy Vargas,SP,COL,AA,,available
Luis Vargas,SP,ATL,AA,,available
Marco Vargas,"2B,SS",NYM,AA,,available
Mauricio Vargas,RP,NYY,AA,,available
Raul Vargas,2B,(N/A),AA,,available
Yeferson Vargas,SP,LAA,AA,,available
Louis Varland,RP,TOR,AA,,available
Will Varmette,"SP,RP",SD,AA,,available
Drake Varnado,SS,(N/A),AA,,available
Amilcar Vasquez,OF,(N/A),AA,,available
Andre Vasquez,"SP,RP",CIN,AA,,available
Andrew Vasquez,RP,(N/A),AA,,available
Brandon Vasquez,OF,SF,AA,,available
Carlos Vasquez,2B,TOR,AA,,available
Christopher Vasquez,OF,(N/A),AA,,available
Daury Vasquez,SP,ARI,AA,,available
Geovanny Vasquez,SP,CHC,AA,,available
Jalen Vasquez,3B,(N/A),AA,,available
Jose Vasquez,SP,LAD,AA,,available
Keivan Vasquez,SP,ARI,AA,,available
Neifi Vasquez,OF,(N/A),AA,,available
Samuel Vasquez,SP,WSH,AA,,available
Wardquelin Vasquez,RP,CHW,AA,,available
Willy Vasquez,OF,TB,AA,,available
Yosweld Vasquez,C,HOU,AA,,available
Jonathan Vastine,2B,TB,AA,,available
Kevin Vaupel,SP,(N/A),AA,,available
Terrin Vavra,2B,BAL,AA,,available
Javier Vaz,"2B,OF",KC,AA,,available
Daniel Vazquez,SS,KC,AA,,available
Felipe Vazquez,RP,(N/A),AA,,available
Chris Veach,SP,NYY,AA,,available
Boris Vecerka,RP,(N/A),AA,,available
Zach Veen,SP,(N/A),AA,,available
Alfred Vega,SP,NYM,AA,,available
Luis Vega,RP,HOU,AA,,available
Marco Vega,SP,LAA,AA,,available
Marlon Vega,RP,(N/A),AA,,available
Onix Vega,C,NYM,AA,,available
Noel Vela,SP,(N/A),AA,,available
Kevin Velasco,SP,BAL,AA,,available
Alfredo Velasquez,3B,BAL,AA,,available
Deivis Velasquez,C,PHI,AA,,available
Diego Velasquez,2B,SF,AA,,available
Facundo Velasquez,OF,STL,AA,,available
Giussepe Velasquez,SP,PHI,AA,,available
Luis Velasquez,SP,NYY,AA,,available
Nomar Velasquez,3B,CLE,AA,,available
Vince Velasquez,SP,(N/A),AA,,available
Andrew Velazquez,"2B,SS",TEX,AA,,available
Nelson Velazquez,OF,PIT,AA,,available
Ramses Velazquez,OF,(N/A),AA,,available
Remy Veldhuisen,OF,NYY,AA,,available
Antonio Velez,"SP,RP",(N/A),AA,,available
Ricardo Velez,RP,STL,AA,,available
Mauricio Veliz,RP,KC,AA,,available
Daniel Vellojin,C,TB,AA,,available
Manuel Veloz,RP,(N/A),AA,,available
Tommy Ventimiglia,SP,(N/A),AA,,available
Aiberson Ventura,SP,MIN,AA,,available
Angel Ventura,OF,NYY,AA,,available
Dervy Ventura,2B,SEA,AA,,available
Ezequiel Ventura,RP,(N/A),AA,,available
Jordany Ventura,RP,NYY,AA,,available
Melky Ventura,SP,COL,AA,,available
Alejandro Vera,SP,WSH,AA,,available
Arol Vera,"2B,3B,SS",LAA,AA,,available
Norge Vera,SP,(N/A),AA,,available
Wilfred Veras,OF,CHW,AA,,available
Yoandys Veraza,SP,BOS,AA,,available
Jose Verdugo,SS,SD,AA,,available
Luis Verdugo,3B,PHI,AA,,available
Rosman Verdugo,"2B,3B",SD,AA,,available
Ryan Verdugo,SP,HOU,AA,,available
Will Verdung,1B,ATL,AA,,available
Brayan Vergara,"SP,RP",LAA,AA,,available
Zebulon Vermillion,SP,NYM,AA,,available
Austin Vernon,SP,TB,AA,,available
Cade Vernon,SP,SF,AA,,available
Ben Vespi,SP,BAL,AA,,available
Nick Vespi,RP,(N/A),AA,,available
Joe Vetrano,1B,LAD,AA,,available
Jordan Viars,1B,(N/A),AA,,available
Najer Victor,SP,LAA,AA,,available
Landon Victorian,SP,(N/A),AA,,available
Landyn Vidourek,OF,LAD,AA,,available
Cam Vieaux,"SP,RP",(N/A),AA,,available
Thyago Vieira,RP,(N/A),AA,,available
Jose Vielma,SP,NYM,AA,,available
Will Vierling,C,PHI,AA,,available
Anthony Vilar,"C,2B",SD,AA,,available
Michael Vilchez,RP,LAD,AA,,available
Deivi Villafana,SP,CIN,AA,,available
Eli Villalobos,RP,(N/A),AA,,available
Hugo Villalobos,RP,(N/A),AA,,available
Chris Villaman,SP,TB,AA,,available
Mike Villani,RP,CIN,AA,,available
David Villar,1B,(N/A),AA,,available
Kamuel Villar,SS,COL,AA,,available
Elkyns Villarreal,SP,SF,AA,,available
Varis Villarreal,SP,NYY,AA,,available
Carlos Villarroel,C,NYY,AA,,available
Jancel Villarroel,C,HOU,AA,,available
Miguel Villarroel,3B,STL,AA,,available
Juan Villavicencio,SS,PHI,AA,,available
Kevin Villavicencio,"3B,OF",NYM,AA,,available
Ian Villers,RP,SF,AA,,available
Geremy Villoria,SP,MIN,AA,,available
Diego Viloria,RP,BOS,AA,,available
Luis Viloria,RP,(N/A),AA,,available
Meibrys Viloria,C,(N/A),AA,,available
Francisco Vilorio,OF,NYY,AA,,available
Colton Vincent,C,SD,AA,,available
Wyatt Vincent,OF,NYM,AA,,available
Darius Vines,SP,ATL,AA,,available
Esmerlin Vinicio,RP,SF,AA,,available
Mason Vinyard,RP,NYY,AA,,available
Carlos Virahonda,C,ARI,AA,,available
Kyle Virbitsky,RP,(N/A),AA,,available
Caden Vire,RP,MIL,AA,,available
Kendeglys Virguez,RP,CLE,AA,,available
Edison Vivas,UT,NYY,AA,,available
Luis Vizcaino,RP,(N/A),AA,,available
Raffi Vizcaino,RP,(N/A),AA,,available
Anthony Vizcaya,RP,(N/A),AA,,available
Ruben Vizcaya,OF,(N/A),AA,,available
Dominic Voegele,SP,(N/A),AA,,available
Jayden Voelker,SP,TB,AA,,available
Joe Vogatsky,RP,BOS,AA,,available
Drew Vogel,SS,HOU,AA,,available
Jake Vogel,OF,(N/A),AA,,available
Tyler Vogel,SP,SF,AA,,available
Luke Voit,1B,(N/A),AA,,available
Mitch Voit,2B,NYM,AA,,available
Dylan Volantis,RP,(N/A),AA,,available
Joey Volchko,"SP,RP",(N/A),AA,,available
Joey Volini,SP,MIA,AA,,available
Jason Vosler,1B,(N/A),AA,,available
Nate Voss,C,(N/A),AA,,available
Austin Voth,"SP,RP",(N/A),AA,,available
Brock Vradenburg,1B,PHI,AA,,available
Trystan Vrieling,SP,SF,AA,,available
Kien Vu,OF,CIN,AA,,available
Hayden Vucinovich,SP,MIL,AA,,available
A.J. Vukovich,OF,ARI,AA,,available
Luke Waddell,SS,ATL,AA,,available
Kaden Waechter,SP,(N/A),AA,,available
Ethan Wagner,OF,HOU,AA,,available
Logan Wagner,"2B,3B",LAD,AA,,available
Max Wagner,"2B,3B",BAL,AA,,available
Nico Wagner,RP,ATL,AA,,available
Cameron Wagoner,SP,MIL,AA,,available
Jacob Waguespack,RP,PHI,AA,,available
Jesse Wainscott,RP,SEA,AA,,available
Mac Wainwright,1B,(N/A),AA,,available
Ryker Waite,SS,(N/A),AA,,available
Cole Waites,RP,DET,AA,,available
Josh Wakefield,OF,HOU,AA,,available
Marcus Walden,RP,(N/A),AA,,available
Bo Walker,OF,ARI,AA,,available
Charlie Walker,RP,SD,AA,,available
Ethan Walker,SP,BOS,AA,,available
Josh Walker,RP,BAL,AA,,available
Kyle Walker,2B,HOU,AA,,available
Jake Walkinshaw,SP,ATH,AA,,available
Cory Wall,RP,ATL,AA,,available
Forrest Wall,OF,CHC,AA,,available
Alex Wallace,SP,TB,AA,,available
Cayden Wallace,3B,WSH,AA,,available
Chase Wallace,RP,(N/A),AA,,available
Jacob Wallace,RP,KC,AA,,available
Landon Wallace,OF,(N/A),AA,,available
Trenton Wallace,"SP,RP",TOR,AA,,available
Chad Wallach,C,LAA,AA,,available
Andrew Walling,SP,PHI,AA,,available
Reece Walling,OF,(N/A),AA,,available
Jacob Walsh,1B,WSH,AA,,available
Jake Walsh,RP,(N/A),AA,,available
Jared Walsh,1B,(N/A),AA,,available
Michael Walsh,SP,PIT,AA,,available
Brandon Walter,SP,HOU,AA,,available
Brian Walters,"SP,RP",PHI,AA,,available
Jake Walters,SP,(N/A),AA,,available
Jean Walters,2B,ARI,AA,,available
Nash Walters,RP,(N/A),AA,,available
Yannic Walther,C,MIL,AA,,available
Aaron Walton,OF,CLE,AA,,available
Donovan Walton,2B,PHI,AA,,available
TJayy Walton,OF,PHI,AA,,available
Cam Walty,SP,CLE,AA,,available
Nian Hao Wang,1B,(N/A),AA,,available
Andrew Wantz,RP,TB,AA,,available
JeVon Ward,OF,TOR,AA,,available
Nick Ward,SS,(N/A),AA,,available
Ryan Ward,"1B,OF",LAD,AA,,available
Thaddeus Ward,"SP,RP",BAL,AA,,available
Bryson Ware,3B,PHI,AA,,available
Conner Ware,"SP,RP",NYM,AA,,available
Logan Warmoth,"2B,SS",(N/A),AA,,available
Austin Warner,SP,(N/A),AA,,available
Bryce Warrecker,SP,NYY,AA,,available
Art Warren,RP,(N/A),AA,,available
Zavier Warren,"1B,2B,3B,OF",MIL,AA,,available
Kevin Warunek,SP,PHI,AA,,available
Jaren Warwick,SP,LAA,AA,,available
Jude Warwick,"2B,SS",DET,AA,,available
Curtis Washington Jr.,OF,SEA,AA,,available
Mark Washington,RP,(N/A),AA,,available
Nayerich Waterfort,2B,CIN,AA,,available
Chase Watkins,RP,CHC,AA,,available
Spenser Watkins,SP,(N/A),AA,,available
Aaron Watson,SP,CIN,AA,,available
Danny Watson,RP,NYY,AA,,available
Kevin Watson,OF,(N/A),AA,,available
Matthew Watson,SP,SD,AA,,available
Michael Watson,SP,STL,AA,,available
Nolan Watson,SP,(N/A),AA,,available
Ryan Watson,RP,BOS,AA,,available
Troy Watson,"SP,RP",DET,AA,,available
Will Watson,SP,NYM,AA,,available
Bino Watters,OF,(N/A),AA,,available
Jacob Watters,SP,TB,AA,,available
Anthony Watts,RP,STL,AA,,available
Dylan Watts,RP,TOR,AA,,available
Beck Way,RP,KC,AA,,available
Sam Weatherly,RP,COL,AA,,available
Ty Weatherly,SP,(N/A),AA,,available
Caberea Weaver,OF,(N/A),AA,,available
Jacob Webb,RP,BOS,AA,,available
Nate Webb,SP,(N/A),AA,,available
Ryan Webb,SP,CLE,AA,,available
Andy Weber,SS,ARI,AA,,available
Ryan Weber,RP,(N/A),AA,,available
Wilson Weber,C,MIA,AA,,available
Avery Weems,RP,TEX,AA,,available
Jordan Weems,RP,HOU,AA,,available
Robert Wegielnik,RP,(N/A),AA,,available
Jared Wegner,OF,(N/A),AA,,available
Tyler Wehrle,SP,(N/A),AA,,available
Blake Wehunt,SP,BOS,AA,,available
Patrick Weigel,RP,(N/A),AA,,available
Blake Weiman,RP,(N/A),AA,,available
Ryan Weingartner,SS,STL,AA,,available
CJ Weins,SP,DET,AA,,available
Cole Weinstein,SS,(N/A),AA,,available
Jack Weisenburger,"SP,RP",(N/A),AA,,available
Cooper Weiss,SS,(N/A),AA,,available
Ryan Weiss,SP,HOU,AA,,available
Zack Weiss,RP,STL,AA,,available
Chandler Welch,SP,MIL,AA,,available
Jackson Wells,SP,HOU,AA,,available
Kasen Wells,OF,SD,AA,,available
Lachlan Wells,SP,(N/A),AA,,available
J.B. Wendelken,RP,(N/A),AA,,available
Wyatt Wendell,"SP,RP",(N/A),AA,,available
Joey Wendle,SS,(N/A),AA,,available
Davis Wendzel,SS,CIN,AA,,available
Jackson Wentworth,SP,TOR,AA,,available
Dalton Wentz,3B,(N/A),AA,,available
Ryan Wentz,SP,(N/A),AA,,available
Lucas Wepf,RP,LAD,AA,,available
Trevor Werner,"3B,OF",KC,AA,,available
Aidan West,SS,LAD,AA,,available
Dean West,OF,(N/A),AA,,available
Derek West,"SP,RP",(N/A),AA,,available
Jaxson West,C,TOR,AA,,available
John West,SP,ARI,AA,,available
Justin West,RP,NYY,AA,,available
Kyle West,1B,NYY,AA,,available
Jamie Westbrook,2B,TB,AA,,available
Conner Westenburg,OF,SD,AA,,available
Cameron Weston,SP,BAL,AA,,available
Luke Westphal,SP,(N/A),AA,,available
Cale Wetwiska,SP,DET,AA,,available
Jacob Wetzel,OF,TOR,AA,,available
Nick Weyrich,RP,CHW,AA,,available
Brady Whalen,"1B,3B",(N/A),AA,,available
Matt Whatley,C,(N/A),AA,,available
JP Wheat,SP,CHC,AA,,available
Ethan Wheeler,SP,(N/A),AA,,available
Jack Wheeler,3B,TEX,AA,,available
Braylon Whitaker,OF,BAL,AA,,available
Logan Whitaker,SP,MIN,AA,,available
Tyler Whitaker,OF,HOU,AA,,available
Brandon White,"SP,RP",MIA,AA,,available
Brendan White,RP,DET,AA,,available
Colby White,RP,(N/A),AA,,available
Evan White,1B,LAA,AA,,available
Hudson White,C,BOS,AA,,available
Jack White,RP,SEA,AA,,available
Josh White,"SP,RP",MIA,AA,,available
Lonnie White,OF,PIT,AA,,available
Mason White,SS,BOS,AA,,available
Mitch White,SP,(N/A),AA,,available
Sam White,3B,TOR,AA,,available
T.J. White,OF,WSH,AA,,available
Tommy White,3B,ATH,AA,,available
Sam Whiting,"SP,RP",SD,AA,,available
Forrest Whitley,RP,TB,AA,,available
Kodi Whitley,RP,TB,AA,,available
Joe Whitman,SP,SF,AA,,available
Blake Whitney,"SP,RP",(N/A),AA,,available
Dax Whitney,SP,(N/A),AA,,available
Conner Whittaker,SP,CLE,AA,,available
Kyle Whitten,RP,TB,AA,,available
Jarret Whorff,RP,MIN,AA,,available
Joshua Whritenour,SP,(N/A),AA,,available
Brett Wichrowski,SP,MIL,AA,,available
Rowan Wick,RP,(N/A),AA,,available
Patrick Wicklander,RP,(N/A),AA,,available
Ryan Wideman,OF,SD,AA,,available
Jacob Widener,RP,KC,AA,,available
Taylor Widener,"SP,RP",(N/A),AA,,available
C.J. Widger,RP,SD,AA,,available
Brad Wieck,RP,(N/A),AA,,available
Michael Wielansky,"2B,3B",(N/A),AA,,available
Connor Wietgrefe,SP,PIT,AA,,available
Andrew Wiggins,OF,(N/A),AA,,available
Carson Wiggins,SP,(N/A),AA,,available
Jaxon Wiggins,SP,CHC,AA,,available
Kyle Wilcox,RP,(N/A),AA,,available
Owen Wild,SP,TB,AA,,available
Collin Wiles,SP,(N/A),AA,,available
Brock Wilken,3B,MIL,AA,,available
Aaron Wilkerson,SP,STL,AA,,available
Holden Wilkerson,SP,TOR,AA,,available
Danny Wilkinson,RP,PHI,AA,,available
Matt Wilkinson,SP,CLE,AA,,available
Slade Wilks,OF,(N/A),AA,,available
Zach Willeman,SP,CIN,AA,,available
Creed Willems,"C,1B",BAL,AA,,available
Trace Willhoite,3B,NYM,AA,,available
Junior William,RP,TB,AA,,available
Chris Williams Jr.,SP,DET,AA,,available
Alex Williams,"SP,RP",MIA,AA,,available
Alika Williams,"2B,3B,SS",PIT,AA,,available
Cam Williams,3B,(N/A),AA,,available
Case Williams,SP,COL,AA,,available
Chris Williams,C,(N/A),AA,,available
Dixon Williams,3B,ATL,AA,,available
Donta Williams,OF,WSH,AA,,available
Henry Williams,SP,KC,AA,,available
Jeron Williams,SS,HOU,AA,,available
Jordan Williams,OF,WSH,AA,,available
Justin Williams,"1B,3B",(N/A),AA,,available
Kendall Williams,SP,(N/A),AA,,available
Max Williams,OF,MIA,AA,,available
Nate Williams,SP,CHC,AA,,available
Noah Williams,OF,ATL,AA,,available
Peyton Williams,1B,TOR,AA,,available
Taylor Williams,RP,(N/A),AA,,available
Andrew Williamson,OF,(N/A),AA,,available
Guillermo Williamson,1B,(N/A),AA,,available
Jadon Williamson,RP,MIA,AA,,available
Amos Willingham,RP,HOU,AA,,available
Alec Willis,SP,STL,AA,,available
Coleman Willis,SP,(N/A),AA,,available
Dawson Willis,3B,SD,AA,,available
Marlin Willis,RP,KC,AA,,available
Bryce Willits,3B,(N/A),AA,,available
Eli Willits,SS,WSH,AA,,available
A.J. Wilson,SP,PHI,AA,,available
Bryse Wilson,"SP,RP",PHI,AA,,available
Cody Wilson,OF,(N/A),AA,,available
Dylan Wilson,SP,SEA,AA,,available
Eli Wilson,C,SD,AA,,available
Ethan Wilson,OF,(N/A),AA,,available
Kaiden Wilson,RP,MIA,AA,,available
Paul Wilson,SP,DET,AA,,available
Peyton Wilson,2B,KC,AA,,available
Ryan Wilson,OF,(N/A),AA,,available
Sebastian Wilson,OF,(N/A),AA,,available
Tejahari Wilson,SP,BOS,AA,,available
Tyler Wilson,OF,NYY,AA,,available
Braylen Wimmer,"2B,3B,OF",COL,AA,,available
John Wimmer,SS,LAA,AA,,available
Joey Wimpelberg,SP,DET,AA,,available
Josh Winder,"SP,RP",(N/A),AA,,available
Hogan Windish,1B,SEA,AA,,available
Easton Winfield,OF,(N/A),AA,,available
Kaleb Wing,SP,CHC,AA,,available
Trey Wingenter,RP,(N/A),AA,,available
Rixon Wingrove,1B,(N/A),AA,,available
Patrick Winkel,C,MIN,AA,,available
Clay Winklaar,OF,SD,AA,,available
Jack Winnay,1B,BOS,AA,,available
Brandon Winokur,"3B,SS,OF",MIN,AA,,available
Cade Winquest,SP,NYY,AA,,available
Danny Wirchansky,"SP,RP",SEA,AA,,available
Patrick Wisdom,"1B,3B",(N/A),AA,,available
Justin Wishkoski,3B,SF,AA,,available
Reece Wissinger,SP,TOR,AA,,available
Nick Wissman,RP,SD,AA,,available
Grant Witherspoon,OF,(N/A),AA,,available
Kyson Witherspoon,SP,BOS,AA,,available
Malachi Witherspoon,SP,DET,AA,,available
Paul Witt,2B,(N/A),AA,,available
Tanner Witt,RP,NYM,AA,,available
Jantzen Witte,3B,(N/A),AA,,available
Tyler Woessner,"SP,RP",(N/A),AA,,available
Nate Wohlgemuth,SP,HOU,AA,,available
Adam Wolf,RP,(N/A),AA,,available
Jackson Wolf,SP,SD,AA,,available
Josh Wolf,"SP,RP",SF,AA,,available
George Wolkow,OF,CHW,AA,,available
Blake Wolters,SP,KC,AA,,available
Alsander Womack,2B,(N/A),AA,,available
Tae In Won,SP,(N/A),AA,,available
Jake Wong,SP,(N/A),AA,,available
Williams Wong,2B,TEX,AA,,available
Gage Wood,SP,PHI,AA,,available
Matt Wood,C,MIL,AA,,available
Zeke Wood,SP,STL,AA,,available
Jaden Woods,SP,PIT,AA,,available
Jordan Woods,"SP,RP",KC,AA,,available
Kade Woods,RP,ATL,AA,,available
William Woods,RP,(N/A),AA,,available
Jason Woodward,SP,MIL,AA,,available
Owen Woodward,SP,NYM,AA,,available
Jay Woolfolk,SP,ATL,AA,,available
Caden Wooster,RP,NYM,AA,,available
Ethan Workinger,OF,ATL,AA,,available
Gage Workman,3B,DET,AA,,available
Logan Workman,SP,TB,AA,,available
Christian Worley,RP,STL,AA,,available
Reid Worley,SP,SF,AA,,available
Jacob Wosinski,SP,MIN,AA,,available
Blake Wright,"2B,3B",COL,AA,,available
Chris Wright,RP,SF,AA,,available
Daniel Wright,SP,CHW,AA,,available
Garrett Wright,RP,CHW,AA,,available
Garrett Wright,C,(N/A),AA,,available
Jakob Wright,SP,LAD,AA,,available
Joshwan Wright,2B,(N/A),AA,,available
Ryan Wrobleski,C,(N/A),AA,,available
Jeremy Wu-Yelland,RP,BOS,AA,,available
Hiro Wyatt,SP,KC,AA,,available
Matt Wyatt,RP,(N/A),AA,,available
Hayden Wynja,SP,SF,AA,,available
Blaine Wynk,SP,CHW,AA,,available
Cam Wynne,RP,(N/A),AA,,available
Randy Wynne,RP,CIN,AA,,available
Kai Wynyard,RP,TEX,AA,,available
Joseph Yabbour,RP,CHW,AA,,available
Miguel Yajure,RP,(N/A),AA,,available
Sean Yamaguchi,3B,(N/A),AA,,available
Iori Yamasaki,SP,(N/A),AA,,available
Shunpeita Yamashita,SP,(N/A),AA,,available
Casey Yamauchi,SS,ATH,AA,,available
Jefry Yan,RP,NYM,AA,,available
Ricardo Yan,RP,ARI,AA,,available
Luis Yanel Diaz,SS,LAD,AA,,available
Gabriel Yanez,RP,(N/A),AA,,available
Eric Yang,"C,RP",CIN,AA,,available
Nien-Hsi Yang,SP,SF,AA,,available
Evan Yates,"SP,RP",BAL,AA,,available
Chay Yeager,RP,TOR,AA,,available
Justin Yeager,RP,MIL,AA,,available
R.J. Yeager,1B,(N/A),AA,,available
Colin Yeaman,SS,BAL,AA,,available
Ariel Yean,RP,TEX,AA,,available
Eddy Yean,RP,WSH,AA,,available
Reynaldo Yean,RP,LAD,AA,,available
Juan Yepez,OF,WSH,AA,,available
Andy Yerzy,C,STL,AA,,available
Seung Yeup Na,1B,(N/A),AA,,available
Nelfy Ynfante,"SP,RP",STL,AA,,available
Huascar Ynoa,SP,(N/A),AA,,available
Seiya Yokoyama,"3B,SS",(N/A),AA,,available
Dong Hee Yoon,OF,(N/A),AA,,available
Jeong Bin Yoon,OF,(N/A),AA,,available
